,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsGoodForGroups,GoodForKids,OutdoorSeating,DriveThru,HasTV,RestaurantsAttire,RestaurantsDelivery,Ambience,BusinessParking,BikeParking,BusinessAcceptsCreditCards,RestaurantsTakeOut,year,preparedText,Corkage,WiFi,NoiseLevel,Alcohol,BYOBCorkage,GoodForMeal,Caters,DogsAllowed,RestaurantsTableService,Topic0,Topic1,Topic2,Topic3,Topic4
430,29,1,0,0,0,"Awful Chipotle. My team at work placed online orders for lunch today- only 7 meals. Once they were picked up and we started sorting them out, we realized almost every single meal was messed up. Three people ordered salads and none of us got dressing. One person ordered a salad and there was absolutely NO lettuce on it- just meat, black beans, and a ton of salsa. It was literally a bowl of salsa. Another bowl was completely wrong and could not be consumed since the person ordering if cannot eat spicy food. We also got an extra burrito labeled ""Nathan"". Sorry Nathan, you don't work with us and you did not receive your burrito since it was in our bag. The manager needs to be aware that this is the kind of food they are sending out. You have to try to mess an order up that badly.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,"aw chipotl . team work place onlin order lunch today- 7 meal . pick start sort , realiz almost everi singl meal mess . three peopl order salad none us got dress . one person order salad absolut lettuc it- meat , black bean , ton salsa . liter bowl salsa . anoth bowl complet wrong could consum sinc person order eat spici food . also got extra burrito label `` nathan '' . sorri nathan , n't work us receiv burrito sinc bag . manag need awar kind food send . tri mess order badli .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.21637382172264413,0.02325164594322812,0.002613410623129627,0.7552284149958536,0.0025327067151446475
431,30,2,1,0,0,Hey Chipotle. If you are not going to have something how about putting it on the door and not at the counter where you order.  Wait in line 15 minutes to find out the do not have 3 of the main things people order including chicken. How do you not have these things at lunch and not put this information on the front door. Had to find out when we got to the counter.,Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2016,hey chipotl . go someth put door counter order . wait line 15 minut find 3 main thing peopl order includ chicken . thing lunch put inform front door . find got counter .,,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.35151891764974424,0.006918698535616925,0.007087359866446014,0.6275754251697482,0.006899598778444812
432,31,1,0,0,0,"This location of Chipotle is a terrible experience for those who have had actual Chipotle food from a well-run establishment.  Lines are ridiculous, and the staff is slow.  I live about 7 minutes away.  I went for some food and got it to go.  I came back almost an hour later.  That is ridiculous.

There was one exception.  In the middle of a order, some black dude came out from the back and manned the toppings area.  He was fast as hell.  He almost had the salsa, corn, sour cream, and lettuce on my burrito faster than it came out of my mouth.  Clone that dude and you'll turn this location around.  Or at least have him teach a class to the rest of the people working there.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2012,"locat chipotl terribl experi actual chipotl food well-run establish . line ridicul , staff slow . live 7 minut away . went food got go . came back almost hour later . ridicul . one except . middl order , black dude came back man top area . fast hell . almost salsa , corn , sour cream , lettuc burrito faster came mouth . clone dude 'll turn locat around . least teach class rest peopl work .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.06187459479983765,0.02245081055097761,0.2338991881340577,0.6785983363157553,0.003177070199371752
433,32,1,0,0,0,"This chipotle is nothing short of a disappointment. This is the third time I have been in and they have been out of hard taco shells. The floors are dirty, trash cans full and overflowing, and food that looks anything but fresh. They definitely don't deserve their restaurantuer status and they are putting the chipotle name to shame",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2017,"chipotl noth short disappoint . third time hard taco shell . floor dirti , trash can full overflow , food look anyth fresh . definit n't deserv restaurantu statu put chipotl name shame",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.007581422274752832,0.007487065269718681,0.2705951249288725,0.7069087861873135,0.007427601339342642
434,33,1,3,0,0,"Iove Chipotle but this location truly sucks. I don't know how they manage to screw up the seasoning that ever other Chipote can get correct. Today was especially gross because some dumb-a$$  decided to use yesterday chopped tomatoes. So as they were left in the cooler all night and pulled out today they had that lovely freeze stink rotting tomato taste.

Me and the wife took two bites got up and left that hot mess right on the table.  I doubt it will give them a clue but it was worth a try

If you love Chipotle like i do don't go here. They are a digrace to their own brand.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2016,iov chipotl locat truli suck . n't know manag screw season ever chipot get correct . today especi gross dumb-a $ $ decid use yesterday chop tomato . left cooler night pull today love freez stink rot tomato tast . wife took two bite got left hot mess right tabl . doubt give clue worth tri love chipotl like n't go . digrac brand .,,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.21632109366559105,0.0038608818432197684,0.2001758722274806,0.5757915364534388,0.003850615810269802
435,34,1,3,2,0,"I wish I could give this less then one star. I work minutes from this location and my team and I have resorted to driving to Hamilton road or Easton Chipotle just to avoid the reoccurring poor service and quality of food we are continually offered by this location. 

I LOVE Chipotle and eat there multiple times a week. This location is humorously disconnected from the quality and standards of what would appear to be every other Chipotle in the world. 

No steak, no chicken, never have brown rice that was not undercooked, if they are not out or rice in general, out of fajita.... every time its something different. I was one forced to what felt like a lifetime, while I was the only person in line, while the girl behind the counter neatly whipped down the counter while I stood and stared. ALL I WANT IS SOME FREAKIN CHIPOTLE, and this location has let me down 95% of the time. 

I am confused at how hard it is for them to fix any of these issues.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2013,"wish could give less one star . work minut locat team resort drive hamilton road easton chipotl avoid reoccur poor servic qualiti food continu offer locat . love chipotl eat multipl time week . locat humor disconnect qualiti standard would appear everi chipotl world . steak , chicken , never brown rice undercook , rice gener , fajita .... everi time someth differ . one forc felt like lifetim , person line , girl behind counter neatli whip counter stood stare . want freakin chipotl , locat let 95 % time . confus hard fix issu .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.32303654466433973,0.002572235872983392,0.16556267370753167,0.48680763889066103,0.022020906864484338
436,35,3,0,0,0,"Your experience at this location will depend entirely on the time of day you visit. If you come at lunch time, the line will be long, but it will move fast and you will get good food. Only issue I ever had at lunch was they once tried to charge me for double when I only ordered single--which should tell you how the portions are. Parking can be a hassle but it's not that much trouble to park in the back and walk up to it, as long as the weather's nice.

If you visit at dinner time, though? Forget about it. VERY slow service, mostly high school kids who couldn't be bothered to really try from what I could tell. It usually took me longer to get dinner than lunch, even though there was less of a line when I visited in the evening.

I give the lunch shift five stars and the dinner shift one star, so that averages out to three. Just watch the clock if you want to go here.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2018,"experi locat depend entir time day visit . come lunch time , line long , move fast get good food . issu ever lunch tri charg doubl order singl -- tell portion . park hassl 's much troubl park back walk , long weather 's nice . visit dinner time , though ? forget . slow servic , mostli high school kid could n't bother realli tri could tell . usual took longer get dinner lunch , even though less line visit even . give lunch shift five star dinner shift one star , averag three . watch clock want go .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.16716739128770178,0.002454303286116318,0.123168726143738,0.7047670206649044,0.0024425586175395187
437,36,1,0,0,0,"I have never written a review before, this is honestly the first time. After visiting here for my third time it is truly the worst chipotle out there. I have given it a couple tries always thinking it will get better but it does not. I visit chipotles everywhere whenever I'm in need of a quick bite. All chipotles have standard portions they give out and the food is always generally the same. Not here. These are the smallest portions of food I have ever seen. They will hardly give you a quarter scoop of rice and beans. Meat is burned. And they are always out of certain extras. Always unclean looking in the restaurant. My friends and wife have been in complete shock when I've showed them what I got and told them my experience. I seriously warn everyone not to go here. Truly a terrible experience. Management needs to be replaced. Staff needs to be trained better, and just taught to be friendlier and look like they actually care. I don't recommend you visit here and I hope it either gets shut down or management and staff change. Do not visit. Go to Easton or Hamilton road instead.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2018,"never written review , honestli first time . visit third time truli worst chipotl . given coupl tri alway think get better . visit chipotl everywher whenev 'm need quick bite . chipotl standard portion give food alway gener . . smallest portion food ever seen . hardli give quarter scoop rice bean . meat burn . alway certain extra . alway unclean look restaur . friend wife complet shock 've show got told experi . serious warn everyon go . truli terribl experi . manag need replac . staff need train better , taught friendlier look like actual care . n't recommend visit hope either get shut manag staff chang . visit . go easton hamilton road instead .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.3001881077149385,0.002049560153529349,0.23471158675637888,0.4610083110857301,0.0020424342894231977
438,37,1,1,0,0,"I love Chipotle, but I had to give this location a one star. Service is horrible and no one seems to even be care. Also the place is pretty filthy. Tonight I was there and in line getting food when one of their line servers says he needs to go to the bathroom. We all go to the bathroom, but he didn't really need to say it in front of customers. Just a little unappetizing. They also forgot to give me salsa and when I went back, I had to repeat to them several times what I was missing. They weren't apologetic at all. In fact, a bit rude that I was asking for salsa, that I ordered and paid for with my chips. Speaking of chips, they skip with chips which isn't what other chipotle style restaurant would do. I won't name names, but others offer free chips. For them to be competitive and sustain, they really need to step up on customer service. I will on frequent this place when I have no other options.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2019,"love chipotl , give locat one star . servic horribl one seem even care . also place pretti filthi . tonight line get food one line server say need go bathroom . go bathroom , n't realli need say front custom . littl unappet . also forgot give salsa went back , repeat sever time miss . n't apologet . fact , bit rude ask salsa , order paid chip . speak chip , skip chip n't chipotl style restaur would . wo n't name name , other offer free chip . competit sustain , realli need step custom servic . frequent place option .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.4021608449103977,0.002486454159910199,0.0025491884664111176,0.5903275951403837,0.0024759173228972226
439,38,1,1,0,0,"Is this location cursed or what? Been there about 6 times this year and each time something is wrong...like undercooked chicken or even the rice, runs of out guac...really out of guac on a weekday too. Got the wrong change before and the list goes one. The people working there seem to be on meth or something...very hyper and just an awkward feel to these people.

Looks like I am not the only one with problems at this specific location.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2012,"locat curs ? 6 time year time someth wrong ... like undercook chicken even rice , run guac ... realli guac weekday . got wrong chang list goe one . peopl work seem meth someth ... hyper awkward feel peopl . look like one problem specif locat .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.16025268253011252,0.005152635320365347,0.13022267813115093,0.6992347623348766,0.005137241683494516
440,39,2,0,0,0,"We went here on our way to Tanger Outlets and went here. This is such a rich area, but this Chipotle was honestly the worst of all of the ones in Columbus I ordered a bowl with chicken, sour cream, hot sauce and cheese (I got both rices and beans). I didn't like it that much since it had to much hot sauce and they didn't have that many beans :( beans make the meal good!! So if you want Chipotle in New Albany, I'd go to the one off OH-3",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2019,"went way tanger outlet went . rich area , chipotl honestli worst one columbu order bowl chicken , sour cream , hot sauc chees ( got rice bean ) . n't like much sinc much hot sauc n't mani bean : ( bean make meal good ! ! want chipotl new albani , 'd go one oh-3",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.07417906339817167,0.04073032234924377,0.004837633294988032,0.8753100046245903,0.004942976333006114
441,40,3,0,6,0,"3 stars because it's Chipotle.

Besides that; TERRIBLE.

Been to this location probably a dozen times, and it's my least favorite Chipotle. Bros always want to give you like 4 grains of rice and a slice of chicken. If you ask for more rice they always act like it's coming out of their personal rice supply that is feeding their starving Grandmother or something. C'mon, I'm getting a vegetarian bowl with no beans, hook me up with an extra tablespoon.

Besides that they're kind of rude. Guy tonight kept making ""hurry up"" gestures with his hands and saying ""keep going"" while I was in the middle if naming an ingredient. Weird. There were like 3 people in line.

Point is, if you're craving chipotle and it's 10 minutes until closing time and this is the closest one, by all means, go. But otherwise, try another one. Burrito Bro needs that rice for his Grandma.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,"3 star 's chipotl . besid ; terribl . locat probabl dozen time , 's least favorit chipotl . bro alway want give like 4 grain rice slice chicken . ask rice alway act like 's come person rice suppli feed starv grandmoth someth . c'mon , 'm get vegetarian bowl bean , hook extra tablespoon . besid 're kind rude . guy tonight kept make `` hurri '' gestur hand say `` keep go '' middl name ingredi . weird . like 3 peopl line . point , 're crave chipotl 's 10 minut close time closest one , mean , go . otherwis , tri anoth one . burrito bro need rice grandma .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.002444843874686418,0.0025438330847929705,0.20454957396072362,0.7880522320856801,0.002409516994116751
442,41,1,0,0,0,My all time favorite food is chipotle. But this location ... Pathetic service. What an attitude ...do they think they are giving away food for free ?! Even then this kind of service is unacceptable.  I hate this place. Will never visit this place again.,Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,time favorit food chipotl . locat ... pathet servic . attitud ... think give away food free ? ! even kind servic unaccept . hate place . never visit place .,,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.008962153117532613,0.008742323687763853,0.15113930022456365,0.8224533521468774,0.00870287082326256
443,42,1,3,0,0,"Out of guacamole for the day at 7 pm, didn't find out till the end of the line. My vegetarian burrito only has a few ingredients, and guacamole is key.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2012,"guacamol day 7 pm , n't find till end line . vegetarian burrito ingredi , guacamol key .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.015910025411100318,0.015462452960704993,0.01577437600440303,0.9374473602121615,0.015405785411630204
444,0,5,0,0,0,This was definitely one of the better Chipotle's I have been to. I went today and it was during the lunch rush. The line moved quickly and the employees were friendly and had smiles on their faces. The food was good and the dining room was clean.,Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2020,definit one better chipotl 's . went today lunch rush . line move quickli employe friendli smile face . food good dine room clean .,,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.40777709257974,0.009828588079278663,0.009715335274902698,0.5631102996326701,0.009568684433408461
445,1,1,0,0,0,Do not go to this location. Meat was sitting out on the counter and ingredients were everywhere. It was absolutely nasty. Definitely not following covid protocols. They didn't tell us they were out of sour cream and cheese until we were at the end of the line. I'm not one to leave reviews - I download Yelp just for this. Avoid the trouble - go to the location at stone ridge in Gahanna.,Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2021,go locat . meat sit counter ingredi everywher . absolut nasti . definit follow covid protocol . n't tell us sour cream chees end line . 'm one leav review - download yelp . avoid troubl - go locat stone ridg gahanna .,,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.2025245770646923,0.006521121108255145,0.2926812345107204,0.4917090817378242,0.006563985578507967
446,2,1,0,0,0,"I hate to update this review because I know so many restaurants are struggling and doing the best they can, but couldn't leave my previous 4 stars out there in the Yelp universe in good conscience. Early on during the COVID pandemic, they were nailing it. Free, delicious delivery to my door in 30-ish minutes. However, over the last several months the quality and timeliness has drastically declined. Nearly every order is missing an entire item or is so completely different than what we ordered that it's just not that good. Top that with extended wait times, well beyond the estimate. Most recently my Door Dash driver waited over an hour and my food was still not ready, she was calling me from the store with updates. I felt so bad, I asked her to still swing by and taped an envelope of cash on my door. No burrito and the delivery driver wasted a significant part of her day. I hope they find a way to reevaluate operations so I can go back to loving this location again!",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2020,"hate updat review know mani restaur struggl best , could n't leav previou 4 star yelp univers good conscienc . earli covid pandem , nail . free , delici deliveri door 30-ish minut . howev , last sever month qualiti timeli drastic declin . nearli everi order miss entir item complet differ order 's good . top extend wait time , well beyond estim . recent door dash driver wait hour food still readi , call store updat . felt bad , ask still swing tape envelop cash door . burrito deliveri driver wast signific part day . hope find way reevalu oper go back love locat !",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.756902260883517,0.0022815719879763045,0.002319735342054166,0.23619580216152114,0.002300629624931537
447,3,1,0,0,0,"I'm not sure if they are understaffed or don't know how to properly schedule associates, but every time I come in as a DoorDash driver, I'm waiting between 15-45 minutes for the order after the pick up time. It's not the staff's fault by any means and this falls on management for not having a team prepared for the massive amount of orders. I highly suggest management explores the option of turning off DoorDash during peak times to reduce the wait time, guest aggravation, and most importantly, to help the staff out. They're probably stressed and overwhelmed and they will get burnt out, leading to unhappy employees and a high turnover rate. I say this as someone who has been a manager in the service industry. 

I also want to add that there were so many customers who were waiting for their mobile orders standing in the restaurant that there was practically no social distancing. I have never seen so many angry people in one restaurant.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2020,"'m sure understaf n't know properli schedul associ , everi time come doordash driver , 'm wait 15-45 minut order pick time . 's staff 's fault mean fall manag team prepar massiv amount order . highli suggest manag explor option turn doordash peak time reduc wait time , guest aggrav , importantli , help staff . 're probabl stress overwhelm get burnt , lead unhappi employe high turnov rate . say someon manag servic industri . also want add mani custom wait mobil order stand restaur practic social distanc . never seen mani angri peopl one restaur .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.6646296375769141,0.0024605400100214613,0.07333891219959299,0.25715744081421926,0.0024134693992522624
448,4,3,2,0,0,"So I have ordered lunch from this Chipotle twice this month and , well , was slightly disappointed. The food wasn't bad and my order was correct but the portions were not up to snuff. I have eaten dine in here a couple of times and I have had to ask for a little more rice and cheese at the counter but my online delivery order was tiny, it barely covered the bottom of the bowl. This was the case for both orders, and frankly for what you pay for a burrito bowl I would expect to at least have a lot of rice, but it was weird because I was able to actually finish the bowl and eat chips and guacamole. Dining in I can't finish a bowl in one sitting but for take out my bowl was a sad empty place. My solution was get double rice and double meat, the cost was 3$ more but finally I was full with just the burrito bowl. The free delivery softened the extra meat price.",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2020,"order lunch chipotl twice month , well , slightli disappoint . food n't bad order correct portion snuff . eaten dine coupl time ask littl rice chees counter onlin deliveri order tini , bare cover bottom bowl . case order , frankli pay burrito bowl would expect least lot rice , weird abl actual finish bowl eat chip guacamol . dine ca n't finish bowl one sit take bowl sad empti place . solut get doubl rice doubl meat , cost 3 $ final full burrito bowl . free deliveri soften extra meat price .",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.0619367899164793,0.09007354067613736,0.0026231028601689855,0.8428000402572644,0.0025665262899499898
449,5,1,0,0,0,"I ordered online for pickup because I'm at work, on the clock and can't afford to wait forever for my food (that is the point of online ordering, right?). This store was an hour behind on orders so I left without my food. After being tossed around from person to person, phone number to phone number, someone finally told me I have to go through a ridiculous process to request a refund by going online and submitting one! I've never had to work so hard to cancel an order. Also, there was an employee named Africa at this store who was extremely rude to me. Hopefully the GM sees this and gives her a lesson in 
customer service!",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2020,"order onlin pickup 'm work , clock ca n't afford wait forev food ( point onlin order , right ? ) . store hour behind order left without food . toss around person person , phone number phone number , someon final told go ridicul process request refund go onlin submit one ! 've never work hard cancel order . also , employe name africa store extrem rude . hope gm see give lesson custom servic !",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.7465479591289645,0.0032342396857075704,0.08789746974363045,0.15909079326783143,0.003229538173866169
450,6,1,0,0,0,"Chipotle I absolutely love. THIS chipotle though.. needs some serious staff changes. Orders are consistently wrong, food (especially the hard, cold rice) is less than ideal, and the staff never seem focused on what they're doing. Chipotle is better than this",Chipotle Mexican Grill,New Albany,OH,43054,40.09356367,-82.8235461923,89,1,"Fast Food, Mexican, Restaurants",1,False,False,True,True,,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2020,"chipotl absolut love . chipotl though .. need seriou staff chang . order consist wrong , food ( especi hard , cold rice ) less ideal , staff never seem focus 're . chipotl better",,u'no',u'average',u'none',,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.07901471513728313,0.007426190318845296,0.007688018592272825,0.8983093495013136,0.007561726450285144
