,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,RestaurantsAttire,BusinessParking,Alcohol,WiFi,OutdoorSeating,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,NoiseLevel,RestaurantsTakeOut,RestaurantsReservations,Caters,BikeParking,RestaurantsGoodForGroups,HasTV,Ambience,RestaurantsDelivery,year,preparedText,review_id,user_id,business_id,date,address,attributes,hours,DriveThru,RestaurantsTableService,GoodForMeal,BYOBCorkage,Topic0,Topic1,Topic2,Topic3,Topic4
83,7,1,0,2,0,"It's not fast, It's not good, and I'm not sure you can call it meat!!  After waiting 35 minutes to get my order, when I got home I ate the first one, and couldn't tell what was in my mouth.  So, I looked under the bun and saw a tannish-yellow glob with holes in it... That late night snack was done.  The sight was too much to bear!!!",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2011.0,"'s fast , 's good , 'm sure call meat ! ! wait 35 minut get order , got home ate first one , could n't tell mouth . , look bun saw tannish-yellow glob hole ... late night snack done . sight much bear ! ! !",,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.4803603305978852,0.006341049783985608,0.006459806987106108,0.5003523705354131,0.006486442095609975
84,8,1,0,0,0,"Alrighty then..... 

Food:  Not pleasant....and almost not edible. No one in their right mind should go twice. 

Service:  Awesome. 

Employees:  Everyone here had a smile on their face and they were extremely friendly. 

In-and-Out destroys this place!!!

PS: Star 1 was for service.",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2011.0,alrighti ..... food : pleasant .... almost edibl . one right mind go twice . servic : awesom . employe : everyon smile face extrem friendli . in-and-out destroy place ! ! ! ps : star 1 servic .,,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.33751432674362514,0.11642655364038974,0.46354642212400016,0.007670869693694935,0.07484182779828988
85,9,2,0,0,0,"My first experience at White Castle was not a good one.

The burgers just didn't do it for me. We tried a beef slider, chicken slider, and fish slider. I would eat the fish again but the others basically made me sick to my stomach.  Maybe I expected too much. Writing this saddens me.",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2012.0,"first experi white castl good one . burger n't . tri beef slider , chicken slider , fish slider . would eat fish other basic made sick stomach . mayb expect much . write sadden .",,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.007351877897000325,0.06299983677180467,0.007234780746924767,0.9151236901509263,0.007289814433344045
86,10,4,0,1,1,"I am glad to say that this is my second time eating a White Castle burger and I loved every 5 seconds of it!!  First time around I was in Chicago and being on some weird foodie thing, I chose to get a chicken burger instead one of a white castle.  What was I thinking?!!  

Determined to try it again, it happened here in Columbus many years later. I ordered a cheeseburger and jalepeno cheeseburger for me, and 3 for the hubby.  After eating my two in 10 seconds at the airport, I was so mad to think that 2 would have satisfied me.  I was to eat my husband's share, but with his equal excitement about White Castle, I think he would have divorced me if I ate his...

A White Castle burger is just the right size of meaty, cheesey, and oniony goodness.  And comon, aren't those cute little paper boxes that it comes in are just so darn clever?!",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2009.0,"glad say second time eat white castl burger love everi 5 second ! ! first time around chicago weird foodi thing , chose get chicken burger instead one white castl . think ? ! ! determin tri , happen columbu mani year later . order cheeseburg jalepeno cheeseburg , 3 hubbi . eat two 10 second airport , mad think 2 would satisfi . eat husband 's share , equal excit white castl , think would divorc ate ... white castl burger right size meati , cheesey , onioni good . comon , n't cute littl paper box come darn clever ? !",,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.002692286536198921,0.1307715517054921,0.002680081209315012,0.805765701694222,0.05809037885477199
87,11,1,9,22,9,"Fuck you Harold and Kumar, you almost killed me.

After last call, I told the group we were drinking with that I'd never partaken of the famous burger joint even though I loved the movie.

My sister ordered for herself and added on one burger for moi.  A measly 61 cents?  Why so cheap?

I'll tell you why.  Because it tastes like shit.  Like limp, moldy steamed shit. 

I had two bites - TWO - and refused to eat the rest.

One of the guys in the group chuckled and asked me, ""Ever had Moctezuma's Revenge?""  And when I told him not for decades his chuckle turned into a cackle when he said, ""White Castle is even worse.""

I scoffed.  I mean, two bites...please.

Then, after an hour, those two bites proved more effective than a box full of ExLax.  

But hey, I'm a trooper.  I went to bed confident that the bout had passed and I'd be fine. 

However, White Castle was not through with me yet.  After sleeping for hours, before even eating a bite, I started having another attack of the bubble guts.  

I asked my cousin if it was possible that those two fateful bites could be the culprit.  
""Wait, you actually went to White Castle?  Shit, Libby.  I thought you were joking.  Everyone knows that that place is a guaranteed pain in the ass....literally.""

I spent the next hour hydrating and checking for my Immodium and cursing those two guys and that movie that made me think I should have a taste of fame.

So if you see Harold or Kumar walking around, punch those dudes in the nuts for me...they deserve it.",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2010.0,"fuck harold kumar , almost kill . last call , told group drink 'd never partaken famou burger joint even though love movi . sister order ad one burger moi . measli 61 cent ? cheap ? 'll tell . tast like shit . like limp , moldi steam shit . two bite - two - refus eat rest . one guy group chuckl ask , `` ever moctezuma 's reveng ? '' told decad chuckl turn cackl said , `` white castl even wors . '' scof . mean , two bite ... pleas . , hour , two bite prove effect box full exlax . hey , 'm trooper . went bed confid bout pass 'd fine . howev , white castl yet . sleep hour , even eat bite , start anoth attack bubbl gut . ask cousin possibl two fate bite could culprit . `` wait , actual went white castl ? shit , libbi . thought joke . everyon know place guarante pain ass .... liter . '' spent next hour hydrat check immodium curs two guy movi made think tast fame . see harold kumar walk around , punch dude nut ... deserv .",,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.5450089816414063,0.07251758826631588,0.073436338701512,0.18715471736182257,0.12188237402894322
88,12,3,0,0,1,"I stopped here for a quick lunch during a work trip in Columbus.  I don't have a White Castle near me, so I had to stop.  
The employees seemed like they were trained well.
I was able to mark this off my bucket list.
If you never been to one, you have to go at least once.",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2013.0,"stop quick lunch work trip columbu . n't white castl near , stop . employe seem like train well . abl mark bucket list . never one , go least .",,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.16093374196921997,0.1262817719702519,0.6956864073178656,0.008543134816122424,0.008554943926540035
89,13,4,2,0,0,"These things are addictive! Yes, they are as bad for you as most other fast food, but they sure are tasty! My favorites are the Jalapeño cheeseburgers and the chicken rings. Hits the spot, especially for those late night cravings.",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2010.0,"thing addict ! ye , bad fast food , sure tasti ! favorit jalapeño cheeseburg chicken ring . hit spot , especi late night crave .",,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.01015629159680104,0.010062050581192411,0.16777956345575593,0.8018493294595512,0.0101527649066994
90,14,2,0,2,0,"Ewwww, absolutely the most disgusting little ""hamburgers"" imagineable. They stink up your car, your hands smell of them for hours, the ""meat"" has a quite unique gelatinous quality... Gross. The chicken rings and onion petals are alright though, and I have to admit I really like their barbecue sauce.

Edited 12.18.08
While I can't disagree with my previous review, I WILL admit that since moving to Denver this summer, I have bought frozen boxed White Castle burgers on a couple of occasions... *cough*",White Castle,Columbus,OH,43207,39.8884432,-82.9986393,18,1,"Burgers, Fast Food, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none',,True,1.0,True,True,u'average',True,False,False,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2008.0,"ewwww , absolut disgust littl `` hamburg '' imagin . stink car , hand smell hour , `` meat '' quit uniqu gelatin qualiti ... gross . chicken ring onion petal alright though , admit realli like barbecu sauc . edit 12.18.08 ca n't disagre previou review , admit sinc move denver summer , bought frozen box white castl burger coupl occas ... * cough *",,,,,,,,True,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",'no',0.2888349374165631,0.004053695162634073,0.004021799659086982,0.5475613877991933,0.15552817996252258
91,0,1,0,0,0,Orders are never filled properly. Order anything you'd like and you'll get a jalapeño cheeseburger or a chicken ring sandwich. Staff are belligerent when questioned about incorrect items.,White Castle,Columbus,OH,43201,39.9858866,-82.9835458,5,1,"Burgers, Fast Food, Restaurants",'casual',,'none','no',False,1.0,True,True,,True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2018.0,order never fill properli . order anyth 'd like 'll get jalapeño cheeseburg chicken ring sandwich . staff belliger question incorrect item .,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.4482230548098189,0.010161697881373508,0.010209624253594899,0.521264590786202,0.01014103226901059
92,1,1,0,0,0,"Super slow service!  Every time I go here the drive thru is super slow. It crawls along at a snail's pace. Why can't they hire more staff on the weekend when they know they will be busy?!  The gentleman at the drive thru was friendly, but getting to the window to pay and pick up was just so painful.   

The food was cooked so so...the American cheese sliders was missing pickle. The chicken rings weren't fresh at all.

The dining room counter has plexiglass so the employees don't get shot at. Comforting.",White Castle,Columbus,OH,43201,39.9858866,-82.9835458,5,1,"Burgers, Fast Food, Restaurants",'casual',,'none','no',False,1.0,True,True,,True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2017.0,"super slow servic ! everi time go drive thru super slow . crawl along snail 's pace . ca n't hire staff weekend know busi ? ! gentleman drive thru friendli , get window pay pick pain . food cook ... american chees slider miss pickl . chicken ring n't fresh . dine room counter plexiglass employe n't get shot . comfort .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.3816648844954342,0.004290844447242588,0.3661156500516061,0.24368585315662733,0.004242767849089736
93,2,3,0,1,0,"White Castles!!!! What don't I love about them? Nothing. They were very busy in the drive thru but my order was still prompt and correct, hot and yummy. Only thing, I noticed everything that I ordered that was fried, tasted like fried fish grease. Time to change your oil guys!!!",White Castle,Columbus,OH,43201,39.9858866,-82.9835458,5,1,"Burgers, Fast Food, Restaurants",'casual',,'none','no',False,1.0,True,True,,True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2017.0,"white castl ! ! ! ! n't love ? noth . busi drive thru order still prompt correct , hot yummi . thing , notic everyth order fri , tast like fri fish greas . time chang oil guy ! ! !",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.33017812303906774,0.06230873432435699,0.007254455720659471,0.5929818888420318,0.007276798073883982
94,3,3,1,3,0,"OK. Let me admit right up front that I am no longer a White Castle fan since their CEO went on ""Undercover Boss"" and sold the farm on wacko, ineffective employee incentive programs after that and raised prices 60% to pay for them.

Whew... what a sentence.

But, really. $6 for a half-dozen sliders and an order of fries? Isn't that about twice as much as you'd guess on ""The Price Is Right""? You betcha. Even California prices. 

So why the Santa Claus-like 3 stars? Because, unlike any other White Castle in this part of the galaxy, the guy who took my order was helpful, humorous, happy, and honest. That's the 4-H club, folks, and it's pretty exclusive. 

One last note. Lock your car doors at this location. Remember that really cool dance mix CD I mentioned in another review? Well, I hope the new owners are enjoying it.",White Castle,Columbus,OH,43201,39.9858866,-82.9835458,5,1,"Burgers, Fast Food, Restaurants",'casual',,'none','no',False,1.0,True,True,,True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2012.0,"ok. let admit right front longer white castl fan sinc ceo went `` undercov boss '' sold farm wacko , ineffect employe incent program rais price 60 % pay . whew ... sentenc . , realli . $ 6 half-dozen slider order fri ? n't twice much 'd guess `` price right '' ? betcha . even california price . santa claus-lik 3 star ? , unlik white castl part galaxi , guy took order help , humor , happi , honest . 's 4-h club , folk , 's pretti exclus . one last note . lock car door locat . rememb realli cool danc mix cd mention anoth review ? well , hope new owner enjoy .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.46285978309831094,0.12761782491304788,0.17139709032532538,0.09773743872857511,0.14038786293474073
95,4,1,3,2,3,"One year later and NOTHING has changed!  It's still super slow, and the chicken rings were dry. We decided to order inside instead of the drive-thru and it was just as painful. We waited 25 minutes for our food inside, and there were only about 5 people in front of me. What is up with this location?!  Why can't they ever fill orders at a decent pace? Is it the staff? Is it the equipment? God help this place!",White Castle,Columbus,OH,43201,39.9858866,-82.9835458,5,1,"Burgers, Fast Food, Restaurants",'casual',,'none','no',False,1.0,True,True,,True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2018.0,"one year later noth chang ! 's still super slow , chicken ring dri . decid order insid instead drive-thru pain . wait 25 minut food insid , 5 peopl front . locat ? ! ca n't ever fill order decent pace ? staff ? equip ? god help place !",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.5989941013821579,0.005456789805697185,0.2180990388503242,0.1720478984934699,0.005402171468350824
96,5,3,1,1,0,"They claim to be open 24/7. I paid for some sliders. I want my food, and yet these fools aren't picking up the phone. Man... I just hope I get my sliders man... I got the freaking munchies yo! I don't want to go to bed without munchies!

... It came... And it was hot. The dude in the lifted Hemi was on point.",White Castle,Columbus,OH,43201,39.9858866,-82.9835458,5,1,"Burgers, Fast Food, Restaurants",'casual',,'none','no',False,1.0,True,True,,True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2018.0,"claim open 24/7 . paid slider . want food , yet fool n't pick phone . man ... hope get slider man ... got freak munchi yo ! n't want go bed without munchi ! ... came ... hot . dude lift hemi point .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.4685191983739231,0.006412489986356323,0.006357609729422965,0.2934582549139552,0.2252524469963423
97,0,4,0,0,0,"Funny that I want to write a review about this home town favorite. For the best breakfast sandwich, you must have WC's egg, cheese, sausage on toast. I get my egg scrambled. This sandwich is soo good, much better than the competitions muffin or croissant. Just good old perfectly toasted wheat bread.  That's what I love about WC, always consistent. Yummo!",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2015.0,"funni want write review home town favorit . best breakfast sandwich , must wc 's egg , chees , sausag toast . get egg scrambl . sandwich soo good , much better competit muffin croissant . good old perfectli toast wheat bread . 's love wc , alway consist . yummo !",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.005221865650516629,0.17523539232198743,0.00530117435070657,0.8090601144175044,0.005181453259284904
98,1,3,2,2,0,"Okay, I just moved up here to Ohio.  I had heard of White Castle and it is obviously a 'fast food legend'.  So decided to stop in and check it out.  Glad I did.  Now I can say, been there, done that.  Not sure that I could make this a normal staple.  But, I will say if you are coming home late at night from a bar, this would be a gold mine.

All of that being said, they are not cooked traditionally so it is a little out of the norm.  The food was not bad.  The service was a little on the slow side but okay.   

So the enjoyment of this place is directly tied to the amount of green in your wallet.",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2014.0,"okay , move ohio . heard white castl obvious 'fast food legend ' . decid stop check . glad . say , , done . sure could make normal stapl . , say come home late night bar , would gold mine . said , cook tradit littl norm . food bad . servic littl slow side okay . enjoy place directli tie amount green wallet .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.21376813550390286,0.05398510016844169,0.3446577634522505,0.32022735575549716,0.06736164511990787
99,2,1,1,0,0,"Went in at 10 in the morning, ordered 4 cheeseburgers, took 20 minutes to get. No excuse not busy at all. Never at this WhiteCastle again",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2015.0,"went 10 morn , order 4 cheeseburg , took 20 minut get . excus busi . never whitecastl",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.827374555849774,0.015421742726857817,0.0155564837684131,0.12614958550402752,0.015497632150927507
100,3,4,0,0,0,The service was really good I just ordered off the white castle app and the lady's in there were really nice and we forgot to grab our French frys in a separate bag and while we were sitting out there eating our food in the car the lady brought them out to us that's good costumer service she didn't even know if we were still gonna be out there lol and Another thing the food we hot and good unlike some other white castles I've been to lol,White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2018.0,servic realli good order white castl app ladi 's realli nice forgot grab french fri separ bag sit eat food car ladi brought us 's good costum servic n't even know still gon na lol anoth thing food hot good unlik white castl 've lol,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.2156249013414056,0.004806562982656103,0.11057229043498396,0.4889249333122239,0.18007131192873035
101,4,3,0,1,1,"Good location but dining room was closed after midnight.  We ordered from the app and had no way to pick up our order other than walk up to the drive thru window.  They either ignored my knocking on the locked front door, or could not hear me. 

The sliders were cooked well. The American with the pickle tasted the best. The smoked cheese gets old fast. The jalapeño cheese has a nice kick to it. 

The desserts were fresh. The buttercake was a good size and crumbly sweet. The fudge covered cheesecake was small and tasted too much of fudge. 

All items were packaged nicely and the staff was decent.",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2017.0,"good locat dine room close midnight . order app way pick order walk drive thru window . either ignor knock lock front door , could hear . slider cook well . american pickl tast best . smoke chees get old fast . jalapeño chees nice kick . dessert fresh . buttercak good size crumbl sweet . fudg cover cheesecak small tast much fudg . item packag nice staff decent .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.1996467611165816,0.02534532028340355,0.21280147911954947,0.5587232654987634,0.00348317398170205
102,5,5,0,0,0,"Ohhhh myyyyyy gawd so good!! 
The patties are super thin and delicious!! The onions on the burger make them so good!! The cheese fries were awesome too! And super affordable!! The drive thru line was long but so worth it!! The lady at the window was super friendly and prompt!! Good job everyone there! You are amazing!!",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2016.0,ohhhh myyyyyy gawd good ! ! patti super thin delici ! ! onion burger make good ! ! chees fri awesom ! super afford ! ! drive thru line long worth ! ! ladi window super friendli prompt ! ! good job everyon ! amaz ! !,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.10196210110877489,0.247924094296758,0.15132796839999482,0.4923058575506399,0.006479978643832443
103,6,3,3,2,2,"Being greeted by a bullet proof glass is not the first impression that I would have liked.

The burgers had no flavor and tasted like wet cardboard.  The saving grace of this was the bacon.  Bacon can save a lot of things.",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2015.0,greet bullet proof glass first impress would like . burger flavor tast like wet cardboard . save grace bacon . bacon save lot thing .,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.4654324443113543,0.00926252378226134,0.009245389811347215,0.5067572653468414,0.009302376748195737
104,7,1,0,0,0,"Maybe my tastebuds have changed, but this was the worst hamburger I've ever had. I'm not sure what they've changed to my all time favorite place?? All I could taste was some weird canola/crisco oil nastiness. 

Coming in from Florida, White Castle is usually the first place I stop. Not only could I not finish one burger, but I actually spit it out. 

Bad call whatever you did to change the recipe.",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2016.0,"mayb tastebud chang , worst hamburg 've ever . 'm sure 've chang time favorit place ? ? could tast weird canola/crisco oil nasti . come florida , white castl usual first place stop . could finish one burger , actual spit . bad call whatev chang recip .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.285357604552706,0.0454437033817703,0.005129907166563365,0.658960198238815,0.005108586660145269
105,8,4,4,0,0,"I was in the mood for a bite to eat last night and pulled this one out of a hat.  Note that I had never gone there before and still wouldn't care for their burgers but their breakfast sandwiches looked pretty good.  And they were!!  So good, as a matter of fact that after I finished the first one I went back and got another.  My sandwich had egg, cheese and sausage.  And there were other options.  Great!",White Castle,Columbus,OH,43229,40.0868395,-82.9781753,21,1,"Sandwiches, Fast Food, Burgers, Restaurants",'casual',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",'none','no',False,1.0,True,True,'average',True,False,False,True,True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,2013.0,"mood bite eat last night pull one hat . note never gone still would n't care burger breakfast sandwich look pretti good . ! ! good , matter fact finish first one went back got anoth . sandwich egg , chees sausag . option . great !",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.25906747101872435,0.005497674761896121,0.005601397032092999,0.7242088633698652,0.005624593817421306
