,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,BusinessAcceptsCreditCards,GoodForKids,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsPriceRange2,NoiseLevel,RestaurantsAttire,OutdoorSeating,BikeParking,Ambience,RestaurantsDelivery,RestaurantsGoodForGroups,Alcohol,BusinessParking,GoodForMeal,DriveThru,HasTV,WiFi,year,preparedText,BYOBCorkage,Corkage,RestaurantsTableService,DogsAllowed,Topic0,Topic1,Topic2,Topic3,Topic4
218,19,5,1,0,1,"When it's Friday, the end of the school week, and the kiddo asks for panda, you gotta deliver. The teacher said she was good so we went. The staff is always great and the line wasn't long today. We come here once every couple weeks just so my daughter can get her chow mein and orange chicken fix.",Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2019,"'s friday , end school week , kiddo ask panda , got ta deliv . teacher said good went . staff alway great line n't long today . come everi coupl week daughter get chow mein orang chicken fix .",,,,,0.365960525139791,0.12224437231730363,0.16125670317105506,0.2615130708511579,0.08902532852069243
219,20,4,0,0,0,Always crave this! Orange Chicken and noodles is my favorite but the bejing beef is good too if you want something with a little bit more spice.,Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2019,alway crave ! orang chicken noodl favorit beje beef good want someth littl bit spice .,,,,,0.01345193482690665,0.013465332240414584,0.01371065085678765,0.8465247268781619,0.11284735519772923
220,21,2,0,1,0,"Look I have been going to this sense place was open I  drive all the way  from Buda to slaughter lane to eat at this Panda  express because they have always given good  service  and the food has always been great . But this time service was bad they didn't  have anything I understand when you're busy it's difficult to have good service but it was Saturday at 2pm and everything was bad food and service . They ignored us then they wanted me to get food that didn't have anything left so I ask for new stuff it seem to make them mad then instead  of understand  me I'm a paying customer I have every right to ask . They manager seem to take her time to make my food and didn't even apologize for having to wait, and I thought when customer sitting down eating that they shouldn't be cleaning   like sweeping and mopping because stuff is flying all over the place and I think that is rude  . Well I don't know what else to say is that I'm  very disappointed with Panda Express  . Thank Sara",Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2020,"look go sens place open drive way buda slaughter lane eat panda express alway given good servic food alway great . time servic bad n't anyth understand 're busi 's difficult good servic saturday 2pm everyth bad food servic . ignor us want get food n't anyth left ask new stuff seem make mad instead understand 'm pay custom everi right ask . manag seem take time make food n't even apolog wait , thought custom sit eat n't clean like sweep mop stuff fli place think rude . well n't know els say 'm disappoint panda express . thank sara",,,,,0.5438881845205986,0.027024127522496562,0.36667119723977565,0.0023207940949291827,0.06009569662219997
221,22,1,0,0,0,"Terrible Panda Express location. They can't even hold staff to open their facility, only drive through. Sad. They never give you teriyaki sauce with the only thing that should come with teriyaki sauce! ‍ Grilled teriyaki chicken should come with the sauce...sounds like common sense. Please train your staff correctly. COVID isn't an excuse either.",Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2021,"terribl panda express locat . ca n't even hold staff open facil , drive . sad . never give teriyaki sauc thing come teriyaki sauc ! ‍ grill teriyaki chicken come sauc ... sound like common sens . pleas train staff correctli . covid n't excus either .",,,,,0.5078947657197017,0.00566825855336327,0.005725835496431879,0.3856199929600526,0.09509114727045048
222,23,2,0,0,0,The store wasn't very clean. The floors were wet and needed mopping especially around drink fountain. Trash needed to be empty was overflowing in one spot. When ordering our food we waited patiently to be asked what we wanted and were ignored. We tried to look at items to choose from but there was a group of people waiting for a dish in front of us. When we were ready to order we had to ask the woman to start our order which she was rude. After placing our order the portions she gave were smaller than normal. Overall the food was still tasteful.,Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2019,store n't clean . floor wet need mop especi around drink fountain . trash need empti overflow one spot . order food wait patient ask want ignor . tri look item choos group peopl wait dish front us . readi order ask woman start order rude . place order portion gave smaller normal . overal food still tast .,,,,,0.5920064482406617,0.003966736188883557,0.17188059916255696,0.22801541974604092,0.004130796661856867
223,24,1,0,0,0,Bad service and the air conditioner is broken manager came and took the rice for drive threw even though i was waiting 15 min already told me to wait additional 10 min,Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2020,bad servic air condition broken manag came took rice drive threw even though wait 15 min alreadi told wait addit 10 min,,,,,0.9053358103362916,0.008722534697650566,0.008779123166940855,0.06838399244614767,0.008778539352969288
224,25,1,0,1,0,"They forgot my egg rolls in the drive thru. I got all the way home. I called and the manager wanted me to come back. I asked if he could simply remove the egg rolls and he said no, and that he will honor the egg rolls on my next order and make sure i bring the receipt. So I'm suppose to hold on the receipt and remember a managers name like I eat there once a week. This is crap!",Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2019,"forgot egg roll drive thru . got way home . call manag want come back . ask could simpli remov egg roll said , honor egg roll next order make sure bring receipt . 'm suppos hold receipt rememb manag name like eat week . crap !",,,,,0.6837021464050308,0.005059368945245998,0.005058889083508623,0.3010006620976953,0.0051789334685191845
225,26,1,0,0,0,Got food poison really bad ! I was in the bathroom 30 minutes later and have constantly using the bathroom for 2 days straight now. after eating here. And lots of nausea . I ordered fried rice which was crunchy. Noodles that were cold orange chicken and honey chicken which was nasty. The food was 3/10 but I was hungry. Never again !,Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2021,got food poison realli bad ! bathroom 30 minut later constantli use bathroom 2 day straight . eat . lot nausea . order fri rice crunchi . noodl cold orang chicken honey chicken nasti . food 3/10 hungri . never !,,,,,0.4409307329637534,0.006109102457917899,0.006237560890172316,0.540603396843494,0.006119206844662204
226,27,2,1,0,0,"Picked up dinner for 5 at 5:30 During the week. 
Ordered online, the food was ready when I got there but staff left me waiting at the pick up door for few minutes. When I got home, there were 2 dinners wrong. The food was cold and only got 3 pieces of chicken in my order. Been here before so I don't understand why it was wrong and not good.",Panda Express,Austin,TX,78748,30.1678492,-97.7948356,68,1,"Fast Food, Food, Restaurants, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,u'no',2020,"pick dinner 5 5:30 week . order onlin , food readi got staff left wait pick door minut . got home , 2 dinner wrong . food cold got 3 piec chicken order . n't understand wrong good .",,,,,0.5773284270950463,0.006982917306351392,0.007045222753355782,0.4017087466622154,0.0069346861830311395
227,0,1,0,0,0,"Terrible. Just, terrible. 

Our food was stone cold and the service was just as icy. My fiancé (after spending the last two hours driving here with a fussy toddler on our mini-vacay to Portland), nearly lost his flipping mind when our server replied ""obviously"" like a snotty, entitled teenager. His question? ""Is the kid's meal drink from the fountain?"" A pretty legit question, considering we don't let our 23-month old drink soda for God's sake.....

But the food actually concerned me because it was so cold. I didn't let my son eat it, & we picked up a pizza from the Little Cesar's next door instead. 

You've been warned!",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2014,"terribl . , terribl . food stone cold servic ici . fiancé ( spend last two hour drive fussi toddler mini-vacay portland ) , nearli lost flip mind server repli `` obvious '' like snotti , entitl teenag . question ? `` kid 's meal drink fountain ? '' pretti legit question , consid n't let 23-month old drink soda god 's sake ..... food actual concern cold . n't let son eat , & pick pizza littl cesar 's next door instead . 've warn !",,,,,0.451006884787288,0.03917849784620859,0.1870210284103234,0.11060543325623653,0.2121881556999434
228,1,1,0,0,0,Apparently this place opens at 10:30ish.... the employees are assholes and just opened the door to tell me to wait an extra ten minutes before they will open...which would have made it 10:45. Not great for my short lunch break!!,Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2018,appar place open 10:30ish .... employe asshol open door tell wait extra ten minut open ... would made 10:45. great short lunch break ! !,,,,,0.8180300167058336,0.008429367183325156,0.15658371675038163,0.00856753061858666,0.00838936874187294
229,2,2,0,0,0,"I came in two days ago for dinner for my wife and I. I order two plates, one of them being a teriyaki chicken plate and The other containing other various items. The employee said ""could you wait a minute?"" I said sure, surely it won't be long. 10 minutes later, the manager drops some into one of my plates rendering my order ready being that I already paid for it. 

The manager communicated to no one that the plate was complete so I stood there for an additional 5 minutes waiting for an employee to realize the plate was complete. 

Two frustrations here: 
1. I understand it gets busy, but there is no excuse for lack of communication like this. 
2. They have failed to not be out of their teriyaki chicken once I have come in. I have had to wait every single time. 

These are easy fixes, but they have made quite an impression me as a customer.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2016,"came two day ago dinner wife i. order two plate , one teriyaki chicken plate contain variou item . employe said `` could wait minut ? '' said sure , sure wo n't long . 10 minut later , manag drop one plate render order readi alreadi paid . manag commun one plate complet stood addit 5 minut wait employe realiz plate complet . two frustrat : 1. understand get busi , excus lack commun like . 2. fail teriyaki chicken come . wait everi singl time . easi fix , made quit impress custom .",,,,,0.7369281519314115,0.002718199285532329,0.002701437112161325,0.2549601379346217,0.002692073736273143
230,3,2,0,0,0,Although the food is always the usual panda express tasty I could see that the girl helping me was counting the shrimp I ordered. I understand that you're only supposed to give so much product but really? Don't make it obvious. And while I was ordering she was just staring blankly like I was dumb with how I ordered. It's not the food that I have a problem with. It was the service. If it had been better I did have more I wanted to order but I didn't want to be glared at any more,Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2014,although food alway usual panda express tasti could see girl help count shrimp order . understand 're suppos give much product realli ? n't make obviou . order stare blankli like dumb order . 's food problem . servic . better want order n't want glare,,,,,0.6248765599177419,0.005369210575238261,0.005443464808303854,0.2857646860150984,0.07854607868361743
231,4,3,1,0,0,"Came here well before closing.  Was told they were done cooking for the night.  Difference between businesses now-a-days and businesses in the past is that a business in the past would never turn down money.  I guess the big corp doesnt need the several peoples money that walked away.

Either way, they had a few things left.  Lord knows how long they were sitting out but they sold them to me and offered me a few extra things at no charge, (im assuming since they were out of a lot of the options).  Nice gesture though. 

What ever happened to working up intil the hours of operations were over and then cleaning up.  I seem to run into a lot of this lately.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2015,"came well close . told done cook night . differ busi now-a-day busi past busi past would never turn money . guess big corp doesnt need sever peopl money walk away . either way , thing left . lord know long sit sold offer extra thing charg , ( im assum sinc lot option ) . nice gestur though . ever happen work intil hour oper clean . seem run lot late .",,,,,0.9027270957071728,0.0033229402041447726,0.0033824484702657813,0.017151368074280495,0.0734161475441363
232,5,1,1,0,0,"I had a craving for orange chicken so stopped in for lunch.  12:15pm on a Monday.  There were two people working.  The customer ahead of me ordered an item to which the girl responded that they don't have a cook to cook it.  Curious , I asked if you don't have a cook how was the rest of the food made?  She answered that there was one there but he left and they aren't sure where he is now.  I waited 5minutes while the one girl assisted the people ahead of me.  The other girl was on the phone asking how to cook something.  Finally the girl finishes assisting the people ahead of me taking their card and running it at the register.  Without washing her hands or putting gloves on comes to assist me with gathering my food.  I ask her if she is going to wash her hands or put gloves on.    She rolls her eyes and steps out of site for maybe 30seconds and comes back.  It didn't seem like a reasonable time to sanitize before handling food so I left.  Huge waste of time!  I feel bad that the two girls were left on there own.  However, don't appreciate someone in the food industry not following hand washing guidelines.  Who knows what kind of bacteria was on the debit card ahead of me.  This employee could have exposed me to a flu virus, Hepatitis, or who knows what!  This is how people get sick folks!",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2016,"crave orang chicken stop lunch . 12:15pm monday . two peopl work . custom ahead order item girl respond n't cook cook . curiou , ask n't cook rest food made ? answer one left n't sure . wait 5minut one girl assist peopl ahead . girl phone ask cook someth . final girl finish assist peopl ahead take card run regist . without wash hand put glove come assist gather food . ask go wash hand put glove . roll eye step site mayb 30second come back . n't seem like reason time sanit handl food left . huge wast time ! feel bad two girl left . howev , n't appreci someon food industri follow hand wash guidelin . know kind bacteria debit card ahead . employe could expos flu viru , hepat , know ! peopl get sick folk !",,,,,0.8283443462809597,0.0017427216324292659,0.001745655647376741,0.16642055229650568,0.0017467241427285816
233,6,1,1,0,0,"Guess I have extremely bad luck at this location because there seems to always be a 5-10 minute when you order standard items like fried rice or orange chicken. Today however they blew it, my wait was over ten minutes and there was no soap in the restroom...and I don't mean that the soap was out. There was NO soap dispenser! Not reassuring that the standard posted sign instructs to wash your hands with soap and water is there, right next to a blank spot where the soap dispenser was. I am pretty sure this is a health code violation in Oregon. This is worse including the fact there is a dollar store in the same lot and they could just go buy a temporary bottle of soap until it's fixed. The people working didn't seem to care and were put off when I mentioned this, so I cancelled my order. I must be some kind of unreasonable customer because I want to wash my hands with soap and water before I eat. Sadly, I did not mention my other suggestion to add an asterisk to the signage on the word express at this location as well.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2016,"guess extrem bad luck locat seem alway 5-10 minut order standard item like fri rice orang chicken . today howev blew , wait ten minut soap restroom ... n't mean soap . soap dispens ! reassur standard post sign instruct wash hand soap water , right next blank spot soap dispens . pretti sure health code violat oregon . wors includ fact dollar store lot could go buy temporari bottl soap 's fix . peopl work n't seem care put mention , cancel order . must kind unreason custom want wash hand soap water eat . sadli , mention suggest add asterisk signag word express locat well .",,,,,0.8189181219656347,0.02211361127294724,0.002243432289690068,0.12015076420144824,0.03657407027027981
234,7,1,0,0,0,Worst panda ever. Walked in and there were a bunch of people waiting. Lots of orders were messed up and people had to wait way longer than they should. When the guy asked what i wanted i had to repeat myself multiple times throughout getting my food. They were out of an entree and wouldn't make more. I paid for my food and got my food after 15 minutes. I check my order and it was still not correct. Again had to repeat my order multiple times. They were out of the 2nd entree i wanted so i asked for double the first entree. I get my food and they gave me barely any food and had to wait 30 minutes. No free food for waiting or anything! My friend got his order too and they messed up his order as well. What a waste of time and money. There was no manager on the floor and very unorganized and unprofessional. I deserve my money back but panda is a joke.,Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2017,worst panda ever . walk bunch peopl wait . lot order mess peopl wait way longer . guy ask want repeat multipl time throughout get food . entre would n't make . paid food got food 15 minut . check order still correct . repeat order multipl time . 2nd entre want ask doubl first entre . get food gave bare food wait 30 minut . free food wait anyth ! friend got order mess order well . wast time money . manag floor unorgan unprofession . deserv money back panda joke .,,,,,0.767246448187763,0.0026210166118896205,0.002628681128924454,0.18589342095595443,0.04161043311546849
235,8,1,0,0,0,"They informed me they ""can't alter the recipe"", in reference to the walnuts in the honey walnut shrimp. Which is my favorite dish, and is happily made at other resteraunts.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2017,"inform `` ca n't alter recip '' , refer walnut honey walnut shrimp . favorit dish , happili made resteraunt .",,,,,0.15243803485951612,0.13789965737263998,0.01345033670225157,0.6828447972493811,0.013367173816211357
236,9,1,0,1,0,"Every time I eat at this specific Panda I get food poisoning. I thought maybe it was the JUST the food in general that Panda as a company serves. My boyfriend also got food poisoning so I know it's not a personal thing. I almost swore off Panda all together (like my boyfriend did) but I decided to give it a try, just to see if I got sick, at a Panda Express in Hawaii- and I did not get sick!!! So this means that this specific Panda off hwy 99 is doing something wrong with their food. I will report them to the health authorities. I have gotten food poisoning every time I eat there (about 5 times)... I don't know why I haven't learn my lesson. THIS PANDA EXPRESS OFF HWY 99 IS NOT CLEAN AND WILL MAKE YOU SICK.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2017,"everi time eat specif panda get food poison . thought mayb food gener panda compani serv . boyfriend also got food poison know 's person thing . almost swore panda togeth ( like boyfriend ) decid give tri , see got sick , panda express hawaii- get sick ! ! ! mean specif panda hwi 99 someth wrong food . report health author . gotten food poison everi time eat ( 5 time ) ... n't know n't learn lesson . panda express hwi 99 clean make sick .",,,,,0.5477321703308203,0.0029425160385100706,0.0029784406855867303,0.20019165865513167,0.24615521428995127
237,10,2,0,0,0,"Went in at 7:30 pm on a Weds night.  They were out of almost everything & what was left looked like it had been sitting for a while.  I asked why they were out of so much & a guy said they were closing early.  I asked when they normally close & he said 10pm???  I'm not understanding why they would decide to close early?  There were just a bunch of kids working.  I'm not sure who was ""in charge"".  The guy offered to make me fresh Sweet Fire Chicken.  I decided to wait.  They gave me a free drink while I waited for about 7 minutes.  There were about 10 other customers that came in while I was waiting.  When I got home, I realized the chicken was overly breaded & didn't seem the same as what I ordered at other Panda Express locations.  There was minimal sauce, too.  I'll probably try the Sherwood location another time.  It sounds like this location is notorious for closing early.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2017,"went 7:30 pm wed night . almost everyth & left look like sit . ask much & guy said close earli . ask normal close & said 10pm ? ? ? 'm understand would decid close earli ? bunch kid work . 'm sure `` charg '' . guy offer make fresh sweet fire chicken . decid wait . gave free drink wait 7 minut . 10 custom came wait . got home , realiz chicken overli bread & n't seem order panda express locat . minim sauc , . 'll probabl tri sherwood locat anoth time . sound like locat notori close earli .",,,,,0.7084912421855342,0.002701625016329974,0.07076637184278112,0.17661700289948526,0.041423758055869515
238,11,4,1,0,1,"Yessica was super nice, offered us samples and asked if we wanted anything to drink or egg rolls.
Always good to get for dinner when time is short or if I am just craving their teriyaki chicken, it is so good.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2018,"yessica super nice , offer us sampl ask want anyth drink egg roll . alway good get dinner time short crave teriyaki chicken , good .",,,,,0.008991471425439178,0.09197493400693012,0.009010840771956076,0.8812184771460632,0.008804276649611413
239,12,3,0,0,0,"What can you say about Panda? It's fast, calorie filled, and decently priced for the amount. Still fast food though. The restaurant is clean and the service was friendly enough.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2018,"say panda ? 's fast , calori fill , decent price amount . still fast food though . restaur clean servic friendli enough .",,,,,0.0113319491988642,0.011271092465431088,0.5669676317893559,0.283016104224604,0.12741322232174485
240,13,1,0,0,0,"I use to feed my family of 4 here about once a week. The service has gotten so bad here the last few years, that it just isn't worth going to anymore. I do get a craving for there food, so I still go there once or twice a year. But always plan on being there awhile because the food is never ready and is always a 15 - 20 minute wait.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2018,"use feed famili 4 week . servic gotten bad last year , n't worth go anymor . get crave food , still go twice year . alway plan awhil food never readi alway 15 - 20 minut wait .",,,,,0.5529715953142124,0.006613929537917387,0.42723056419594807,0.006680167637379368,0.006503743314542819
241,14,1,1,1,0,"Sad Panda. This is the closest Panda Express to me. 

They are always out of at least two of the items with the rest of the items half full and unappealing and for some reason the cook is never making more.

The food, if they have any, is not as good as the other locations. I don't know how you can mess it up!

Also very very slow.... I've seen lines twice as long at other locations move twice as fast.",Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2011,"sad panda . closest panda express . alway least two item rest item half full unapp reason cook never make . food , , good locat . n't know mess ! also slow .... 've seen line twice long locat move twice fast .",,,,,0.3354514356767665,0.0058314481177710095,0.3355650849914702,0.15155211578839053,0.17159991542560185
242,15,2,2,0,1,The guys needs learn about portion cheap control- omg -we been going there for years. We go beaverton location now. The girl is nice.,Panda Express,Tigard,OR,97224,45.4029859,-122.7970952,53,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,'quiet','casual',False,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,'none',,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no',2014,guy need learn portion cheap control- omg -we go year . go beaverton locat . girl nice .,,,,,0.6284733058165315,0.01275041335415593,0.33280266395951946,0.013242947343135953,0.012730669526657143
