,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,OutdoorSeating,RestaurantsDelivery,RestaurantsPriceRange2,BikeParking,BusinessParking,NoiseLevel,RestaurantsGoodForGroups,RestaurantsTakeOut,Alcohol,HasTV,WiFi,GoodForKids,RestaurantsReservations,Caters,RestaurantsAttire,year,preparedText,BusinessAcceptsCreditCards,Ambience,DriveThru,GoodForMeal,RestaurantsTableService,Topic0,Topic1,Topic2,Topic3,Topic4
100,12,4,0,0,0,"They've done some serious upgrades, even adding in a self-service option where you don't really have any interact with the employees. There is also Apple Pay! It all looks really clean and far more appealing than it use to look. 

The only possible downside to this new look is that there appears to be less seating, so huge groups might not find enough seating. 


Ordered:
Footlong Turkey Sandwich-- the bread wasn't very fresh, which was a given since I'd gone in the late afternoon. But if you ever have had fresh subway bread, you will know that it's amazing. Mornings were the only time I've managed to get it, so that might be the time to go. Everything else was pretty good, didn't look like he employee skimped on the toppings at all.

Service:
Nothing spectacular, but it was still pretty decent.

Wait Time:
None.

Bill:
$",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2017,"'ve done seriou upgrad , even ad self-servic option n't realli interact employe . also appl pay ! look realli clean far appeal use look . possibl downsid new look appear less seat , huge group might find enough seat . order : footlong turkey sandwich -- bread n't fresh , given sinc 'd gone late afternoon . ever fresh subway bread , know 's amaz . morn time 've manag get , might time go . everyth els pretti good , n't look like employe skimp top . servic : noth spectacular , still pretti decent . wait time : none . bill : $",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.16391723308798972,0.0025146673735212694,0.11421905811860329,0.7168390354872721,0.0025100059326137007
101,13,5,0,0,0,"Subway is always good, but Dael makes this one stand out! Great customer service and always very helpful! Always a pleasure.",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2014,"subway alway good , dael make one stand ! great custom servic alway help ! alway pleasur .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.18334894633723042,0.014375172532589076,0.014789992519754448,0.7731815976073,0.01430429100312612
102,14,4,1,0,0,This is a solid subway. We were drawn here by it's being open late but glad were as the Subway sandwiches and add ons were made well and were fresh. Relatively fast too.  The footlong deals were great and the kids' meal was the usual. This place will make you feel like you are at the Subway in your town as it is that consistent to the franchise menu.  Give it a try especially at night.,Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2012,solid subway . drawn 's open late glad subway sandwich add on made well fresh . rel fast . footlong deal great kid ' meal usual . place make feel like subway town consist franchis menu . give tri especi night .,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.005849031984814537,0.005800462187716946,0.04150321328206513,0.9411174604777791,0.005729832067624335
103,15,1,2,0,0,"I was a hard working employee for the last year here at this subway and recently decided to quit about a month ago due to a toxic work environment, was called names by other employees, 3 male employees have gotten in my face yelling profanity at me, had a manager grab me by my throat in the office where there are no cameras and when I called the GM Shannon at the time, she hung up and called the manager and I was told to leave my shift and upper management claims that  never happened to me because they never saw it on camera.... wait did I mention they still to this day don't have cameras in there...... was forced on to graveyard when I couldn't handle the night hours 6 days a week mentally, was guaranteed the management position but was told after I had a kidney infection that I would no longer be looked at for the position due to my ""slacking."" Then a new manager was hired and she hired her three friends and instantly gave one the management position, the other friend shift lead position. Today I came in to visit my boyfriend and another employee as I still am very close with many of them, she was told to tell me I'm not allowed in the store anymore. I have never disrespected or done anything wrong to that store or the people who own/ manage it. I have put in a my own money to this store when the management failed to order the supplies needed, my money has never been returned, The owner Michele wouldn't ever respond to my emails about my concerns. I gave up my position almost a month ago and still have not received my last paycheck, which the owner responded once very rudely saying that paying me over a website the does online checks was the only was to pay me, but I needed a hard copy after that she has ignored me ever since. This store is all around unprofessional , dishonest, and unethical. Places like this suck people's confidence and work ethic right out of them. 
Subway 185th store #3038",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2018,"hard work employe last year subway recent decid quit month ago due toxic work environ , call name employe , 3 male employe gotten face yell profan , manag grab throat offic camera call gm shannon time , hung call manag told leav shift upper manag claim never happen never saw camera .... wait mention still day n't camera ...... forc graveyard could n't handl night hour 6 day week mental , guarante manag posit told kidney infect would longer look posit due `` slack . '' new manag hire hire three friend instantli gave one manag posit , friend shift lead posit . today came visit boyfriend anoth employe still close mani , told tell 'm allow store anymor . never disrespect done anyth wrong store peopl own/ manag . put money store manag fail order suppli need , money never return , owner michel would n't ever respond email concern . gave posit almost month ago still receiv last paycheck , owner respond rude say pay websit onlin check pay , need hard copi ignor ever sinc . store around unprofession , dishonest , uneth . place like suck peopl 's confid work ethic right . subway 185th store # 3038",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.6931704873743318,0.0012342173128567495,0.2757199439913026,0.023859575759620066,0.006015775561888919
104,16,4,2,4,5,"I'm not really reviewing Subway--because, really, who hasn't been to one of these mega-chain sammich joints? There's one on every block.

What I'm really reviewing is the $5 footlong deal. The TV commercial finally got to me--after hearing it 5 billion times...yesterday. ""5 dollar. 5 dollar footlong...la, la, la.""

It really is a good deal. Two people can eat pretty well for half a sawbuck at Subway. I got an Italian BMT with the works for lunch today. 5 bucks. Deal.

The Subway workers at this location were pretty friendly, too. They didn't have to be.

""5 dollar. 5 dollar footlong...la, la, la.""",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2011,"'m realli review subway -- , realli , n't one mega-chain sammich joint ? 's one everi block . 'm realli review $ 5 footlong deal . tv commerci final got -- hear 5 billion time ... yesterday . `` 5 dollar . 5 dollar footlong ... la , la , la . '' realli good deal . two peopl eat pretti well half sawbuck subway . got italian bmt work lunch today . 5 buck . deal . subway worker locat pretti friendli , . n't . `` 5 dollar . 5 dollar footlong ... la , la , la . ''",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.07548226187755294,0.003486989587016415,0.3178759532374017,0.5996979419737855,0.003456853324243622
105,17,1,2,0,0,I regularly eat at the Subway and have never had an issue with customer service or food quality. However at this point I am concerned about their female employees. I went over there to get my usual sandwich today but before I got in the door I could hear a man screaming at one of the women employees using profanity and insults I decided to turn around and go somewhere else. The woman employee was in tears and I'm really concerned aboutThe level of safety if that is how the men speak to the women there. Again normally I want to say great food great customer service but today has me extremely concerned,Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2018,regularli eat subway never issu custom servic food qualiti . howev point concern femal employe . went get usual sandwich today got door could hear man scream one women employe use profan insult decid turn around go somewher els . woman employe tear 'm realli concern aboutth level safeti men speak women . normal want say great food great custom servic today extrem concern,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.41022650446453085,0.0034167951641560232,0.4078272335615632,0.17513543611282542,0.0033940306969245672
106,18,4,6,5,6,"Whenever I walk in the door they always say ""welcome to Subway"" and there's a ring of sincerity when they say it.

I come here because it's clean, the folks are friendly and I get exactly what I want every time. There's never been unpleasant shenanigans at this location - I'm looking at you NW Burnside.

Being open 24 hours a day: thank you!

2015 - Review # 32",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2015,"whenev walk door alway say `` welcom subway '' 's ring sincer say . come 's clean , folk friendli get exactli want everi time . 's never unpleas shenanigan locat - 'm look nw burnsid . open 24 hour day : thank ! 2015 - review # 32",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.5957698328065347,0.005898216377843756,0.2974086851610349,0.09476564530923005,0.006157620345356592
107,19,1,0,0,0,"National Sandwich Day!! Buy a sandwich and drink, get a 2nd sub free and we'll give another sandwich to someone in need. Was I the only person to fall for this SCAM? Here's what went down: Thursday, 11/03/16 Subway#3038-0, 2317 NW 185th Ave, Tanasbourne, Hillsboro OR at 6:37:37pm. I ordered a 6"" Autumn C@rvedTurkey Sub & Bottled water. For my free sub I wanted an identical 6"" sub. I was charged  $8.25 plus $2 for water for a total of $10.25. A 6""  sub showed on the menu as $5 something,  and I knew the 2nd sub was ""free"" so I figured that a $5 bottle of water was the ""S&H"" of Subway's ""generous"" program. If you work for Subway, check out Host Order ID: SPM 20161103063737 (which was take out, by the way). Subway doesn't even make a pimple on the butt of Jersey Mike's!!!",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2016,"nation sandwich day ! ! buy sandwich drink , get 2nd sub free 'll give anoth sandwich someon need . person fall scam ? 's went : thursday , 11/03/16 subway # 3038-0 , 2317 nw 185th ave , tanasbourn , hillsboro 6:37:37pm . order 6 '' autumn c @ rvedturkey sub & bottl water . free sub want ident 6 '' sub . charg $ 8.25 plu $ 2 water total $ 10.25 . 6 '' sub show menu $ 5 someth , knew 2nd sub `` free '' figur $ 5 bottl water `` & h '' subway 's `` gener '' program . work subway , check host order id : spm 20161103063737 ( take , way ) . subway n't even make pimpl butt jersey mike 's ! ! !",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.17262159628481571,0.058413445205062725,0.18194621861688845,0.5451141323223762,0.04190460757085699
108,20,1,0,0,0,This subway is known to be open 24 hours a day everyday of the week. I went there twice this week during late night hours and it was closed. Waste of time and gas. If your going to advertise 24 hours online and at your place of business then do what you say and stay open regardless if your night shift help quit. Hire new people or as a owner work those hours to keep your customers happy.,Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2016,subway known open 24 hour day everyday week . went twice week late night hour close . wast time ga . go advertis 24 hour onlin place busi say stay open regardless night shift help quit . hire new peopl owner work hour keep custom happi .,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.6815470894321829,0.0048379138531025575,0.20343639106040684,0.10552088450597677,0.004657721148330977
109,21,3,2,0,0,"This is a good Subway - local and clean, giving me sandwichy joy.

But it also seems to employ what I'm assuming are local college/HS students who enjoy bantering more than working. There's some local construction work at the intersection, so the 11AM line was pretty long - and the three employees were chatting with each other and their friends in the line. It took almost 15 minutes to get from my place in line to the counter - and one of the sandwich makers was talking to a customer/friend about the latest test. One mom, with two toddlers, finally gave up and left - can't blame her, poor toddlers were hungry and 15 minutes is a long time to wait at a sandwich store! The next closest Subway (Imbrie) - I'm in and out in less than 5 minutes, even on a busy lunch hour.",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2011,"good subway - local clean , give sandwichi joy . also seem employ 'm assum local college/h student enjoy banter work . 's local construct work intersect , 11am line pretti long - three employe chat friend line . took almost 15 minut get place line counter - one sandwich maker talk customer/friend latest test . one mom , two toddler , final gave left - ca n't blame , poor toddler hungri 15 minut long time wait sandwich store ! next closest subway ( imbri ) - 'm less 5 minut , even busi lunch hour .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.5836291015326908,0.039394599609251346,0.0028245993792793,0.3714316505816034,0.002720048897175213
110,22,4,1,0,0,"I ended up here only because Nice Rice was closed. As far as Subway restaurants go, this is definitely the cleanest I have been to, no doubt partially due to how new it is. 

No one was at the counter when I came in, and I waited a couple of minutes before being noticed (at 12:30pm), with a couple of people behind me as well. The staff wasn't noteworthy, nor the overall service or quality-- on par with other Subways. Above average with four stars owing only to the strikingly clean interior and pleasant area. Good parking, nice shopping nearby.",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2011,"end nice rice close . far subway restaur go , definit cleanest , doubt partial due new . one counter came , wait coupl minut notic ( 12:30pm ) , coupl peopl behind well . staff n't noteworthi , overal servic qualiti -- par subway . averag four star owe strikingli clean interior pleasant area . good park , nice shop nearbi .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.004224004313024947,0.004128330517752344,0.004186321485458066,0.9625836330913334,0.024877710592431188
111,23,1,0,0,0,"Poor service.  The lady was rude and lazy.  Took her sweet time to acknowledge that customers are standing and looking at her back while she is cleaning the oven. A lady in front if me called the employee and she said,""wait a minute let me clean this otherwise the cleaner will stain the oven.""  When she decided to come, she was rude and didnt bother to say sorry.  
Her service was poor and slow. The sandwich she made was not good, veges were old and she was so stingy to add vegetables.  Even McDonald's add more veges in their burgers then she added in my sandwich.  Never going to step in this place again.",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2018,"poor servic . ladi rude lazi . took sweet time acknowledg custom stand look back clean oven . ladi front call employe said , '' wait minut let clean otherwis cleaner stain oven . '' decid come , rude didnt bother say sorri . servic poor slow . sandwich made good , vege old stingi add veget . even mcdonald 's add vege burger ad sandwich . never go step place .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.18776444494642802,0.003467010693212101,0.3854134199678629,0.38409618159544956,0.039258942797047384
112,24,1,0,0,0,I just went there 7:45 November 2nd and they guys with the glasses and the mustache with beard was so rude and just basically threw my sandwich together. I did not like his customer service at all. I will not ever return to this location due to his rudeness and his smart ass mouth,Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2017,went 7:45 novemb 2nd guy glass mustach beard rude basic threw sandwich togeth . like custom servic . ever return locat due rude smart ass mouth,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.5809068679483476,0.00802771704292816,0.2209529109257303,0.14141936370608968,0.04869314037690418
113,25,1,0,0,0,"I placed my order at 9:03pm. The receipt said my order would be ready at 9:17pm. I arrived at 9:30pm and went straight to the register where the sign indicated pre orders should pick up. When I was finally greeted the gentlemen behind the counter said that he would help me at the other end instead of simply asking if I was there for a pick up. No big deal, but definitely a coaching opportunity. Then he asked me if it was ""this"" order and places a receipt in front of me. I told him it was and he apologized saying that he hadn't started the order. Of course this was upsetting but I didn't say anything I just sat down and waited. Another gentlemen clocked in after break and started my order. Finally at 9:45pm my order was complete. Then he apologized since he messed one up and had to start over. He gave us the one he messed up on as a courtesy. I was polite the entire time. I then got home and found that he messed up my sub and it was missing ingredients. And the free sub he gave us only had a few ingredients. I worked for Subway for a little over 4 years and my expectations were a little high, but to have to wait for a pre order that wasn't even started 27 minutes after I arrived was a bit much. Maybe he was knew and had a hard time doing one sub along with his current customers. It also took him 15 minutes to complete the orders for the existing 4 people. We used to have sped competitions trying to get subs under 32 seconds, and he was not even speaking to the people he was helping. By far this was the worst experience I have ever had at a Subway. I hope you are able to coach your team for a better outcome.",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2017,"place order 9:03pm . receipt said order would readi 9:17pm . arriv 9:30pm went straight regist sign indic pre order pick . final greet gentlemen behind counter said would help end instead simpli ask pick . big deal , definit coach opportun . ask `` '' order place receipt front . told apolog say n't start order . cours upset n't say anyth sat wait . anoth gentlemen clock break start order . final 9:45pm order complet . apolog sinc mess one start . gave us one mess courtesi . polit entir time . got home found mess sub miss ingredi . free sub gave us ingredi . work subway littl 4 year expect littl high , wait pre order n't even start 27 minut arriv bit much . mayb knew hard time one sub along current custom . also took 15 minut complet order exist 4 peopl . use sped competit tri get sub 32 second , even speak peopl help . far worst experi ever subway . hope abl coach team better outcom .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.6700782081064552,0.015377354152035724,0.06794097589098837,0.23885731234141516,0.0077461495091053975
114,26,3,0,0,0,Its a hit or miss at this location.  Sometimes the sandwich is good and sometimes not so much.... Depending on who is making your sandwich.  There is one guy who is there later in the evenings and I prefer him making my sandwiches.... he seems to get the veggie ratio just right.,Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2012,hit miss locat . sometim sandwich good sometim much .... depend make sandwich . one guy later even prefer make sandwich .... seem get veggi ratio right .,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.008603651365740813,0.008376053836606579,0.008619342024965906,0.9660550970361298,0.008345855736556872
115,27,2,0,0,0,"food is usually a good quality and taste, but sometimes i see them handle money/other non food surfaces and returning to my sandwich without changing gloves, which is a health hazard... wish there was a better subway nearby",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2019,"food usual good qualiti tast , sometim see handl money/oth non food surfac return sandwich without chang glove , health hazard ... wish better subway nearbi",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.10558238500849781,0.008061806108504514,0.39050272403108555,0.48769342707719177,0.00815965777472037
116,28,4,2,0,0,"I have to say that when the mood strikes to eat something a bit more healthy and I am in a rush I love a quick Subways sandwich.

I have enjoyed them even more recently when they added Spinach, Cucumbers and Carrots to their toppings. I mean how great is it that you can have a ton of raw veggies on fresh bread and feel good about the lunch you ate!",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2007,"say mood strike eat someth bit healthi rush love quick subway sandwich . enjoy even recent ad spinach , cucumb carrot top . mean great ton raw veggi fresh bread feel good lunch ate !",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.0063357268504025295,0.006268386629797812,0.0063175416173318335,0.9748254365874894,0.006252908314978357
117,29,1,0,0,0,Went in around 10 this morning . No one there but we had to wait to even be greeted. As we were waiting i noticed the food looked really old. Lettuce was Browning and the tomatoes should have been thrown out. The service from the manager was rude. It felt like we were intruding. Once she began making my sandwich it was terrible looking just thrown together and when I asked for mayo mustard oil and vinegar she out way to much on. I told her to stop with the oil and vinegar but she insisted that was the right amount to put on. Even though she stated if I didn't like it she would make another I was so turned off by the service food quality and cleanliness of the place I didn't even try the sandwich I already knew would be bad. C'mon subway you can do way better.,Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2019,went around 10 morn . one wait even greet . wait notic food look realli old . lettuc brown tomato thrown . servic manag rude . felt like intrud . began make sandwich terribl look thrown togeth ask mayo mustard oil vinegar way much . told stop oil vinegar insist right amount put . even though state n't like would make anoth turn servic food qualiti cleanli place n't even tri sandwich alreadi knew would bad . c'mon subway way better .,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.3365359619982905,0.0028275375018386385,0.002906422635251285,0.65490004891352,0.0028300289510994133
118,30,1,0,0,0,"Extra slow service and not a friendly staff. The restaurant is newly remodeled and the nicest Subway I have event been in, really liked this part. But there was 2 people in front of us and it took 15 minutes to get our sandwiches made. I don't think I will be eating here again.",Subway,Hillsboro,OR,97124,45.5371073373,-122.8695938434,44,1,"Fast Food, Sandwiches, Restaurants",True,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2018,"extra slow servic friendli staff . restaur newli remodel nicest subway event , realli like part . 2 peopl front us took 15 minut get sandwich made . n't think eat .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.5098751714993646,0.00809781671555698,0.008008297972099045,0.4663222516099729,0.007696462203006381
119,0,5,0,0,0,"I love this subway location, not only for the cheap prices, or the wide variety of choices, but for the outgoing and super friendly staff. They are always so helpful and upbeat that it makes you as the customer feel welcomed. This is my favorite subway because of this reason. I recommend coming here to everyone!",Subway,Orlando,FL,32828,28.5372008,-81.2087362,6,1,"Restaurants, Sandwiches, Fast Food",True,True,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,False,True,,True,'free',True,False,True,'casual',2018,"love subway locat , cheap price , wide varieti choic , outgo super friendli staff . alway help upbeat make custom feel welcom . favorit subway reason . recommend come everyon !",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.007917704386825115,0.0077785286966769295,0.21390630871240504,0.7626974056852832,0.007700052518809705
120,1,5,1,1,1,"This has got to be one of the cleanest subways we have visited in a long time.  Food was prepared fast, and perfectly to order.  Standard subway fare, the two of us ate for $12 (with drinks).  Our sandwich artist also rang us up and as soon as we were done started cleaning the dining area.",Subway,Orlando,FL,32828,28.5372008,-81.2087362,6,1,"Restaurants, Sandwiches, Fast Food",True,True,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,False,True,,True,'free',True,False,True,'casual',2017,"got one cleanest subway visit long time . food prepar fast , perfectli order . standard subway fare , two us ate $ 12 ( drink ) . sandwich artist also rang us soon done start clean dine area .",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.006447029522505267,0.006321311602763776,0.006592370093730368,0.9743818276547184,0.006257461126282298
